Sentence #,Word,POS,Tag
,#p2,X,O
,#dems,X,O
,#tcot,X,O
,#tlot,X,O
,#wc,X,O
,#ocra,X,O
,#teaparty,X,O
Sentence: 463,rt,X,O
,@USER,X,O
,:,PUNCT,O
,just,ADV,O
,hear,VERB,O
,vegetable,NOUN,O
,will,AUX,O
,be,AUX,O
,the,DET,O
,new,ADJ,O
,meat,NOUN,O
,in,ADP,O
,NUMBER,NUM,O
,.,PUNCT,O
,woot,INTJ,O
,woot,INTJ,O
,!,PUNCT,O
Sentence: 464,rt,X,O
,@USER,X,O
,:,PUNCT,O
,berlusconi,PROPN,PER
,probe,VERB,O
,over,ADP,O
,cash,NOUN,O
,-,PUNCT,O
,for,ADP,O
,-,PUNCT,O
,sex,NOUN,O
,case,NOUN,O
,:,PUNCT,O
,prime,PROPN,O
,minister,PROPN,O
,silvio,PROPN,PER
,berlusconi,PROPN,PER
,face,VERB,O
,investigation,NOUN,O
,in,ADP,O
,a,DET,O
,prostitution,NOUN,O
,.,PUNCT,O
,htt,X,O
,.,PUNCT,O
Sentence: 465,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,only,ADJ,O
,thing,NOUN,O
,that,PRON,O
,come,VERB,O
,to,ADP,O
,a,DET,O
,sleeping,NOUN,O
,man,NOUN,O
,be,AUX,O
,dream,NOUN,O
,.,PUNCT,O
Sentence: 466,rt,X,O
,@USER,X,O
,:,PUNCT,O
,there,PRON,O
,'s,VERB,O
,a,DET,O
,valuable,ADJ,O
,lessen,NOUN,O
,to,PART,O
,be,AUX,O
,learn,VERB,O
,here,ADV,O
,kid,NOUN,O
,.,PUNCT,O
,when,ADV,O
,things,NOUN,O
,get,VERB,O
,rough,ADJ,O
,.,PUNCT,O
,buy,VERB,O
,a,DET,O
,stripper,NOUN,O
,pole,NOUN,O
,#jerzathon,X,O
Sentence: 467,rt,X,O
,@USER,X,O
,:,PUNCT,O
,anybody,PRON,O
,ever,ADV,O
,notice,VERB,O
,how,ADV,O
,the,DET,O
,quick,ADJ,ORG
,e,X,ORG
,mart,NOUN,ORG
,be,AUX,O
,the,DET,O
,only,ADJ,O
,grocery,NOUN,O
,store,NOUN,O
,on,ADP,O
,the,DET,MISC
,simpsons,PROPN,MISC
,?,PUNCT,O
,lol,INTJ,O
Sentence: 468,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,blow,VERB,O
,supply,NOUN,O
,up,ADP,O
,in,ADP,O
,the,DET,O
,air,NOUN,O
,sometimes,ADV,O
,say,VERB,O
,ayoo,NOUN,O
,take,VERB,O
,that,DET,O
,cato,PROPN,O
Sentence: 469,rt,X,O
,@USER,X,O
,:,PUNCT,O
,help,VERB,O
,me,PRON,O
,.,PUNCT,O
,i,PRON,O
,'m,AUX,O
,meltinng,VERB,O
,-->,SYM,O
,URL,X,O
Sentence: 470,rt,X,O
,@USER,X,O
,:,PUNCT,O
,do,AUX,O
,n't,PART,O
,nonsense,INTJ,O
,ley,VERB,O
,!,PUNCT,O
,we,PRON,O
,brother,NOUN,O
,sister,NOUN,O
,!,PUNCT,O
,EMOTICON,SYM,O
,@USER,PROPN,O
,i,PRON,O
,think,VERB,O
,you,PRON,O
,love,VERB,O
,@USER,PROPN,O
,ma,NOUN,O
,!,PUNCT,O
Sentence: 471,rt,X,O
,@USER,X,O
,what,PRON,O
,be,AUX,O
,that,DET,O
,dance,NOUN,O
,nicki,PROPN,PER
,just,ADV,O
,do,VERB,O
,i,PRON,O
,be,AUX,O
,crack,VERB,O
,up,ADP,O
Sentence: 472,rt,X,O
,@USER,X,O
,:,PUNCT,O
,jim,PROPN,PER
,courier,PROPN,PER
,new,ADJ,O
,davis,PROPN,MISC
,cup,PROPN,MISC
,captain,NOUN,O
,.,PUNCT,O
,great,ADJ,O
,choice,NOUN,O
,!,PUNCT,O
Sentence: 473,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,*,PUNCT,O
,m,NOUN,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,open,VERB,O
,follow,NOUN,O
,rtrtrt,NOUN,O
,!,PUNCT,O
,#jfb,X,O
,~,PUNCT,O
,f,NOUN,O
,.,PUNCT,O
Sentence: 474,rt,X,O
,@USER,X,O
,:,PUNCT,O
,.,PUNCT,O
,#walesaid,VERB,O
,dt,DET,O
,@USER,PROPN,O
,should,AUX,O
,go,VERB,O
,downtown,ADV,O
,!,PUNCT,O
,lol,INTJ,O
,.,PUNCT,O
,#jammy,PROPN,O
,-->,SYM,O
,lmao,INTJ,O
,!,PUNCT,O
,man,NOUN,O
,bianca,PROPN,PER
,!,PUNCT,O
Sentence: 475,rt,X,O
,@USER,X,O
,:,PUNCT,O
,somebody,PRON,O
,should,AUX,O
,text,VERB,O
,me,PRON,O
,EMOTICON,SYM,O
Sentence: 476,rt,X,O
,@USER,X,O
,:,PUNCT,O
,if,SCONJ,O
,u,PRON,O
,r,AUX,O
,a,DET,O
,scuba,NOUN,O
,diver,NOUN,O
,u,PRON,O
,must,AUX,O
,read,VERB,O
,barracuda,PROPN,MISC
,.,PUNCT,O
,this,DET,O
,novel,NOUN,O
,have,VERB,O
,more,ADJ,O
,thrill,NOUN,O
,than,ADP,O
,jaws,PROPN,MISC
,!,PUNCT,O
,NUMBER,NUM,O
,review,NOUN,O
,4stars,NUM,O
,URL,X,O
,.,PUNCT,O
Sentence: 477,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,truth,NOUN,O
,be,AUX,O
,",",PUNCT,O
,we,PRON,O
,'re,AUX,O
,not,PART,O
,go,VERB,O
,to,PART,O
,sell,VERB,O
,the,DET,O
,white,ADJ,O
,iphone,PROPN,MISC
,NUMBER,NUM,MISC
,.,PUNCT,O
,ever,ADV,O
,.,PUNCT,O
,because,SCONJ,O
,white,ADJ,O
,phone,NOUN,O
,be,AUX,O
,girly,ADJ,O
,.,PUNCT,O
Sentence: 478,rt,X,O
,@USER,X,O
,:,PUNCT,O
,when,ADV,O
,you,PRON,O
,have,VERB,O
,a,DET,O
,good,ADJ,O
,thing,NOUN,O
,",",PUNCT,O
,hold,VERB,O
,it,PRON,O
,",",PUNCT,O
,squeeze,VERB,O
,it,PRON,O
,",",PUNCT,O
,never,ADV,O
,let,VERB,O
,it,PRON,O
,go,VERB,O
,.,PUNCT,O
Sentence: 479,rt,X,O
,@USER,X,O
,:,PUNCT,O
,check,VERB,O
,out,ADP,O
,URL,X,O
,.,PUNCT,O
,freeze,VERB,O
,my,PRON,O
,nad,NOUN,O
,in,ADP,O
,the,DET,O
,snow,PROPN,O
,",",PUNCT,O
,naked,ADJ,O
,for,ADP,O
,#mnd,PROPN,O
,charity,PROPN,O
,.,PUNCT,O
,£,SYM,O
,NUMBER,NUM,O
,k,NUM,O
,raise,VERB,O
,so,ADV,O
,far,ADV,O
,.,PUNCT,O
,please,INTJ,O
,rt,VERB,O
,!,PUNCT,O
,thx,NOUN,O
,.,PUNCT,O
Sentence: 480,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,love,VERB,O
,when,ADV,O
,teacher,NOUN,O
,get,VERB,O
,off,ADP,O
,topic,NOUN,O
,.,PUNCT,O
,#damnitstrue,X,O
Sentence: 481,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,oh,INTJ,O
,",",PUNCT,O
,hey,INTJ,O
,thanks,NOUN,O
,jerk,NOUN,O
,!,PUNCT,O
Sentence: 482,rt,X,O
,@USER,X,O
,:,PUNCT,O
,lmbo,INTJ,O
,!,PUNCT,O
,this,DET,O
,man,NOUN,O
,file,VERB,O
,an,DET,O
,emergency,NOUN,O
,motion,NOUN,O
,for,ADP,O
,continuance,NOUN,O
,on,ADP,O
,account,NOUN,O
,of,ADP,O
,the,DET,O
,rangers,PROPN,ORG
,game,NOUN,O
,tonight,NOUN,O
,!,PUNCT,O
,«,SYM,O
,wow,INTJ,O
,lmao,INTJ,O
Sentence: 483,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,saw,VERB,O
,@USER,PROPN,O
,:,PUNCT,O
,never,ADV,O
,say,VERB,O
,never,ADV,O
,and,CCONJ,O
,here,ADV,O
,'s,VERB,O
,what,PRON,O
,i,PRON,O
,think,VERB,O
,:,PUNCT,O
,URL,X,O
,viva,X,O
,el,X,O
,biebs,X,PER
,!,PUNCT,O
Sentence: 484,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,#random,X,O
,ii,PRON,O
,love,VERB,O
,how,ADV,O
,this,DET,O
,nigga,NOUN,O
,@USER,PROPN,O
,kome,VERB,O
,in,ADV,O
,with,ADP,O
,the,DET,O
,singing,NOUN,O
,on,ADP,O
,#hawthornenigga,PROPN,O
,#noelton,PROPN,O
,-,PUNCT,O
,.,PUNCT,O
Sentence: 485,rt,X,O
,@USER,X,O
,:,PUNCT,O
,chicago,PROPN,LOC
,jacques,PROPN,PER
,!,PUNCT,O
Sentence: 486,rt,X,O
,@USER,X,O
,:,PUNCT,O
,that,PRON,O
,s,VERB,O
,why,ADV,O
,jamie,PROPN,PER
,be,AUX,O
,that,DET,O
,nigga,NOUN,O
,!,PUNCT,O
,lol,INTJ,O
Sentence: 487,rt,X,O
,@USER,X,O
,:,PUNCT,O
,it,PRON,O
,'s,AUX,O
,humid,ADJ,O
,as,ADP,O
,hell,NOUN,O
,out,ADP,O
,here,ADV,O
Sentence: 488,rt,X,O
,@USER,X,O
,:,PUNCT,O
,shout,VERB,O
,-,PUNCT,O
,out,ADP,O
,to,ADP,O
,@USER,PROPN,O
,definition,NOUN,O
,of,ADP,O
,lil,PROPN,O
,webbies,PROPN,O
,i-n-d-e-p-e-n-d-e-n-t,NOUN,O
,-->,SYM,O
,do,AUX,O
,you,PRON,O
,know,VERB,O
,what,PRON,O
,mean,VERB,O
,man,NOUN,O
,?,PUNCT,O
,«,SYM,O
,aye,INTJ,O
,!,PUNCT,O
Sentence: 489,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,get,VERB,O
,them,PRON,O
,black,ADJ,O
,girl,NOUN,O
,groupie,NOUN,O
,though,ADV,O
Sentence: 490,rt,X,O
,@USER,X,O
,pull,VERB,O
,out,ADP,O
,a,DET,O
,gold,ADJ,O
,magnum,NOUN,O
,condom,NOUN,O
,while,SCONJ,O
,pack,VERB,O
,a,DET,O
,NUMBER,NUM,O
,inch,NOUN,O
,dick,NOUN,O
,#whodoesthat,X,O
,-----,PUNCT,O
,lmfao,INTJ,O
,.,PUNCT,O
,#damnshame,X,O
,.,PUNCT,O
Sentence: 491,rt,X,O
,@USER,X,O
,:,PUNCT,O
,nothing,PRON,O
,be,AUX,O
,more,ADV,O
,despicable,ADJ,O
,than,ADP,O
,respect,NOUN,O
,base,VERB,O
,on,ADP,O
,fear,NOUN,O
,.,PUNCT,O
Sentence: 492,rt,X,O
,@USER,X,O
,:,PUNCT,O
,!,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,homework,NOUN,O
,blow,VERB,O
,tf,NOUN,O
,outta,ADP,O
,my,PRON,O
,day,NOUN,O
,.,PUNCT,O
Sentence: 493,rt,X,O
,@USER,X,O
,:,PUNCT,O
,he,PRON,O
,look,VERB,O
,so,ADV,O
,crush,VERB,O
,lmao,INTJ,O
,URL,X,O
Sentence: 494,rt,X,O
,@USER,X,O
,:,PUNCT,O
,about,ADJ,O
,to,PART,O
,crush,VERB,O
,this,DET,O
,denny,PROPN,ORG
,'s,PART,ORG
,!,PUNCT,O
Sentence: 495,rt,X,O
,@USER,X,O
,:,PUNCT,O
,now,ADV,O
,hailee,PROPN,PER
,get,VERB,O
,a,DET,O
,twitter,PROPN,ORG
Sentence: 496,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,do,AUX,O
,nt,PART,O
,really,ADV,O
,know,VERB,O
,where,ADV,O
,i,PRON,O
,would,AUX,O
,be,AUX,O
,without,ADP,O
,you,PRON,O
,and,CCONJ,O
,demi,PROPN,PER
,EMOTICON,SYM,O
,i,PRON,O
,luv,VERB,O
,you,PRON,O
Sentence: 497,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,this,DET,O
,park,NOUN,O
,be,AUX,O
,the,DET,O
,cut,ADJ,O
,thing,NOUN,O
,ever,ADV,O
,omg,INTJ,O
,URL,X,O
Sentence: 498,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,word,NOUN,O
,teach,VERB,O
,us,PRON,O
,to,PART,O
,turn,VERB,O
,the,DET,O
,other,ADJ,O
,cheek,NOUN,O
,;,PUNCT,O
,but,CCONJ,O
,it,PRON,O
,do,AUX,O
,n't,PART,O
,teach,VERB,O
,you,PRON,O
,to,PART,O
,confuse,VERB,O
,meek,NOUN,O
,for,ADP,O
,weak,ADJ,O
,.,PUNCT,O
,you,PRON,O
,'re,AUX,O
,christian,ADJ,MISC
,.,PUNCT,O
,not,ADV,O
,.,PUNCT,O
Sentence: 499,rt,X,O
,@USER,X,O
,:,PUNCT,O
,£,SYM,O
,NUMBER,NUM,O
,voucher,NOUN,O
,of,ADP,O
,your,PRON,O
,choice,NOUN,O
,be,AUX,O
,up,ADV,O
,for,ADP,O
,grab,NOUN,O
,",",PUNCT,O
,just,ADV,O
,rt,VERB,O
,and,CCONJ,O
,follow,VERB,O
,!,PUNCT,O
,#win,X,O
,#competition,X,O
,#lemonjoose,X,O
Sentence: 500,rt,X,O
,@USER,X,O
,:,PUNCT,O
,lady,PROPN,PER
,gaga,PROPN,PER
,-,PUNCT,O
,bad,ADJ,MISC
,romance,NOUN,MISC
,URL,X,O
Sentence: 501,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,love,VERB,O
,how,ADV,O
,people,NOUN,O
,on,ADP,O
,#subeta,NOUN,O
,can,AUX,O
,admit,VERB,O
,to,PART,O
,cry,VERB,O
,over,ADP,O
,pokemon,PROPN,MISC
,movie,NOUN,O
,.,PUNCT,O
,(,PUNCT,O
,ngl,INTJ,O
,",",PUNCT,O
,i,PRON,O
,do,VERB,O
,too,ADV,O
,),PUNCT,O
Sentence: 502,rt,X,O
,@USER,X,O
,:,PUNCT,O
,when,ADV,O
,i,PRON,O
,see,VERB,O
,you,PRON,O
,",",PUNCT,O
,i,PRON,O
,smile,VERB,O
,.,PUNCT,O
,when,ADV,O
,you,PRON,O
,smile,VERB,O
,back,ADV,O
,",",PUNCT,O
,my,PRON,O
,heart,NOUN,O
,smile,VERB,O
,♥,SYM,O
Sentence: 503,rt,X,O
,@USER,X,O
,:,PUNCT,O
,flyboys,PROPN,MISC
,!,PUNCT,O
,james,PROPN,PER
,franco,PROPN,PER
,do,AUX,O
,n't,PART,O
,die,VERB,O
,",",PUNCT,O
,i,PRON,O
,love,VERB,O
,you,PRON,O
,!,PUNCT,O
Sentence: 504,rt,X,O
,@USER,X,O
,:,PUNCT,O
,hello,INTJ,O
,",",PUNCT,O
,i,PRON,O
,'m,AUX,O
,at,ADP,O
,@USER,PROPN,O
,'s,PART,O
,home,NOUN,O
,with,ADP,O
,@USER,PROPN,O
,@USER,PROPN,O
,@USER,PROPN,O
,and,CCONJ,O
,@USER,PROPN,O
,EMOTICON,SYM,O
Sentence: 505,rt,X,O
,@USER,X,O
,«,PUNCT,O
,@USER,PROPN,O
,@USER,PROPN,O
,cuffin,VERB,O
,in,ADP,O
,the,DET,O
,avi,NOUN,O
,",",PUNCT,O
,gim,VERB,O
,me,PRON,O
,$,SYM,O
,NUMBER,NUM,O
,»,PUNCT,O
Sentence: 506,rt,X,O
,@USER,X,O
,:,PUNCT,O
,austin,PROPN,LOC
,commercial,ADJ,O
,real,NOUN,O
,estate,NOUN,O
,market,NOUN,O
,out,ADV,O
,stride,VERB,O
,national,ADJ,O
,market,NOUN,O
,.,PUNCT,O
,:,PUNCT,O
,while,SCONJ,O
,the,DET,O
,rest,NOUN,O
,of,ADP,O
,the,DET,O
,country,NOUN,O
,be,AUX,O
,see,VERB,O
,thei,PRON,O
,.,PUNCT,O
,URL,X,O
,.,PUNCT,O
Sentence: 507,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rockets,PROPN,ORG
,fan,NOUN,O
,rt,VERB,O
,!,PUNCT,O
,so,ADV,O
,i,PRON,O
,know,VERB,O
,who,PRON,O
,u,PRON,O
,be,AUX,O
,.,PUNCT,O
,lol,INTJ,O
,<<,PUNCT,O
,!,PUNCT,O
Sentence: 508,rt,X,O
,@USER,X,O
,:,PUNCT,O
,better,ADJ,O
,late,ADJ,O
,than,SCONJ,O
,never,ADV,O
,",",PUNCT,O
,but,CCONJ,O
,never,ADV,O
,late,ADJ,O
,be,AUX,O
,better,ADJ,O
,-,PUNCT,O
,drake,PROPN,PER
,EMOTICON,SYM,O
Sentence: 509,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,get,VERB,O
,to,PART,O
,say,VERB,O
,',PUNCT,O
,peace,VERB,O
,up,ADP,O
,",",PUNCT,O
,a,NOUN,O
,-,PUNCT,O
,town,NOUN,O
,down,ADV,O
,',PUNCT,O
,in,ADP,O
,atlanta,PROPN,LOC
,then,ADV,O
,@USER,PROPN,O
,come,VERB,O
,out,ADV,O
,and,CCONJ,O
,sing,VERB,O
,',PUNCT,O
,yeah,INTJ,O
,!,PUNCT,O
,',PUNCT,O
,with,ADP,O
,me,PRON,O
,.,PUNCT,O
,i,PRON,O
,'m,AUX,O
,think,VERB,O
,.,PUNCT,O
Sentence: 510,rt,X,O
,@USER,X,O
,i,PRON,O
,hate,VERB,O
,be,AUX,O
,employ,VERB,O
,sometimes,ADV,O
,!,PUNCT,O
Sentence: 511,rt,X,O
,@USER,X,O
,:,PUNCT,O
,there,PRON,O
,be,VERB,O
,no,DET,O
,new,ADJ,O
,medium,NOUN,O
,:,PUNCT,O
,it,PRON,O
,’s,AUX,O
,all,DET,O
,new,ADJ,O
,consumption,NOUN,O
,by,ADP,O
,@USER,PROPN,O
,URL,X,O
,#newspaper,X,O
,#media,X,O
Sentence: 512,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,VERB,O
,for,ADP,O
,a,DET,O
,shoutout,NOUN,O
,♥,SYM,O
Sentence: 513,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,feel,VERB,O
,so,ADV,O
,blah,ADJ,O
,today,NOUN,O
,.,PUNCT,O
Sentence: 514,rt,X,O
,@USER,X,O
,:,PUNCT,O
,lebron,PROPN,PER
,in,ADP,O
,beast,NOUN,O
,mode,NOUN,O
Sentence: 515,rain,NOUN,O
,rain,NOUN,O
,go,VERB,O
,away,ADV,O
,<--,SYM,O
,our,PRON,O
,song,NOUN,O
,be,AUX,O
,on,ADP,O
,@USER,PROPN,O
,i,PRON,O
,kid,VERB,O
,you,PRON,O
,not,PART,O
,NUMBER,NUM,O
Sentence: 516,read,VERB,O
,and,CCONJ,O
,tweet,VERB,O
,(,PUNCT,O
,NUMBER,NUM,O
,%,SYM,O
,tweet,VERB,O
,",",PUNCT,O
,NUMBER,NUM,O
,%,SYM,O
,read,VERB,O
,",",PUNCT,O
,NUMBER,NUM,O
,%,SYM,O
,want,VERB,O
,to,PART,O
,fall,VERB,O
,asleep,ADV,O
,),PUNCT,O
Sentence: 517,richard,PROPN,PER
,win,VERB,O
,that,DET,O
,hand,NOUN,O
,.,PUNCT,O
Sentence: 518,rihanna,PROPN,PER
,change,VERB,O
,her,PRON,O
,all,DET,O
,style,NOUN,O
,she,PRON,O
,be,AUX,O
,nothing,PRON,O
,like,SCONJ,O
,she,PRON,O
,be,AUX,O
,now,ADV,O
Sentence: 519,ruling,NOUN,O
,strike,VERB,O
,down,ADP,O
,part,NOUN,O
,of,ADP,O
,arizona,PROPN,LOC
,voter,PROPN,O
,id,PROPN,O
,law,NOUN,O
,-,PUNCT,O
,yahoo!,PROPN,ORG
,news,NOUN,ORG
,URL,X,O
Sentence: 520,see,PROPN,MISC
,NUMBER,NUM,MISC
,agenda,NOUN,O
,-,PUNCT,O
,this,DET,O
,year,NOUN,O
,see,PROPN,MISC
,NUMBER,NUM,MISC
,will,AUX,O
,feature,VERB,O
,four,NUM,O
,dynamic,ADJ,O
,track,NOUN,O
,",",PUNCT,O
,allow,VERB,O
,the,DET,O
,community,NOUN,O
,to,PART,O
,share,VERB,O
,its,PRON,O
,experie,X,O
,.,PUNCT,O
,URL,X,O
Sentence: 521,shm,INTJ,O
,.,PUNCT,O
,brb,INTJ,O
Sentence: 522,showoffradio,PROPN,MISC
,live,PROPN,O
,!,PUNCT,O
Sentence: 523,sad,ADJ,O
,!,PUNCT,O
,you,PRON,O
,call,VERB,O
,me,PRON,O
,a,DET,O
,liar,NOUN,O
,when,ADV,O
,i,PRON,O
,be,AUX,O
,searous,ADJ,O
,.,PUNCT,O
,you,PRON,O
,know,VERB,O
,you,PRON,O
,be,AUX,O
,my,PRON,O
,bottom,NOUN,O
,bish,NOUN,O
,!,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,@USER,PROPN,O
,ahahha,INTJ,O
,liar,NOUN,O
,!,PUNCT,O
,how,ADV,O
,be,AUX,O
,u,PRON,O
,?,PUNCT,O
Sentence: 524,serious,ADJ,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,lmao,INTJ,O
,!,PUNCT,O
,that,PRON,O
,'s,AUX,O
,sad,ADJ,O
,.,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,id,PRON,O
,be,AUX,O
,a,DET,O
,virgin,NOUN,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,#whatif,SCONJ,O
,men,NOUN,O
,get,VERB,O
,pregnant,ADJ,O
,instead,ADV,O
,of,ADP,O
,woman,NOUN,O
,?,PUNCT,O
Sentence: 525,she,PRON,O
,get,AUX,O
,2b,AUX,O
,good,ADJ,O
,look,VERB,O
,cuz,SCONJ,O
,she,PRON,O
,so,ADV,O
,hard,ADJ,O
,NUMBER,PART,O
,please,VERB,O
Sentence: 526,sleep,VERB,O
,beauty,NOUN,O
,like,ADP,O
,princess,NOUN,O
,~,PUNCT,O
Sentence: 527,so,ADV,O
,when,ADV,O
,mike,PROPN,PER
,miller,PROPN,PER
,come,VERB,O
,back,ADV,O
,the,DET,O
,heat,PROPN,ORG
,become,VERB,O
,the,DET,O
,favorite,NOUN,O
,again,ADV,O
,right,INTJ,O
,?,PUNCT,O
,lmfao,INTJ,O
Sentence: 528,someone,PRON,O
,be,AUX,O
,n't,PART,O
,reply,VERB,O
,back,ADV,O
,!,PUNCT,O
,@USER,PROPN,O
Sentence: 529,someone,PRON,O
,be,AUX,O
,just,ADV,O
,question,VERB,O
,how,ADV,O
,i,PRON,O
,would,AUX,O
,look,VERB,O
,pregnant,ADJ,O
,.,PUNCT,O
,and,CCONJ,O
,ask,VERB,O
,if,SCONJ,O
,i,PRON,O
,would,AUX,O
,lose,VERB,O
,the,DET,O
,weight,NOUN,O
,after,SCONJ,O
,have,VERB,O
,the,DET,O
,baby,NOUN,O
,.,PUNCT,O
,i,PRON,O
,say,VERB,O
,hell,INTJ,O
,yea,INTJ,O
,!,PUNCT,O
Sentence: 530,sprint,PROPN,ORG
,share,NOUN,O
,get,AUX,O
,slam,VERB,O
,-,PUNCT,O
,wall,PROPN,ORG
,street,PROPN,ORG
,journal,PROPN,ORG
,(,PUNCT,O
,blog,NOUN,O
,),PUNCT,O
,URL,X,O
Sentence: 531,stupid,ADJ,O
,kilkenny,PROPN,PER
,do,AUX,O
,n't,PART,O
,get,VERB,O
,to,PART,O
,meet,VERB,O
,@USER,PROPN,O
,EMOTICON,SYM,O
Sentence: 532,stupid,ADJ,O
,ass,NOUN,O
,pizza,NOUN,O
,man,NOUN,O
,",",PUNCT,O
,gon,VERB,O
,get,VERB,O
,lost,ADJ,O
,n,CCONJ,O
,shit,NOUN,O
,",",PUNCT,O
,ask,VERB,O
,me,PRON,O
,NUMBER,ADP,O
,a,DET,O
,tip,NOUN,O
,i,PRON,O
,tell,VERB,O
,him,PRON,O
,get,VERB,O
,lost,ADJ,O
,#nshit,VERB,O
Sentence: 533,super,PROPN,MISC
,bowl,PROPN,MISC
,countdown,PROPN,O
,:,PUNCT,O
,URL,X,O
Sentence: 534,sure,INTJ,O
,wish,VERB,O
,i,PRON,O
,could,AUX,O
,ride,VERB,O
,to,ADP,O
,my,PRON,O
,meeting,NOUN,O
,tomorrow,NOUN,O
,dang,NOUN,O
,tire,NOUN,O
Sentence: 535,tag,VERB,O
,:,PUNCT,O
,@USER,PROPN,O
,@USER,PROPN,O
,-,PUNCT,O
,URL,X,O
Sentence: 536,tessa,PROPN,PER
,really,ADV,O
,steal,VERB,O
,all,DET,O
,then,DET,O
,people,NOUN,O
,'s,PART,O
,food,NOUN,O
,.,PUNCT,O
Sentence: 537,texas,PROPN,ORG
,rangers,PROPN,ORG
,be,AUX,O
,in,ADP,O
,the,DET,O
,world,PROPN,MISC
,series,PROPN,MISC
,!,PUNCT,O
,go,VERB,O
,rangers,PROPN,ORG
,!,PUNCT,O
,URL,X,O
Sentence: 538,thanks,NOUN,O
,!,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,need,VERB,O
,some,DET,O
,motivation,NOUN,O
,right,ADV,O
,now,ADV,O
,fml,INTJ,O
,smfh,INTJ,O
,«,PUNCT,O
,«,PUNCT,O
,«,PUNCT,O
,you,PRON,O
,can,AUX,O
,do,VERB,O
,it,PRON,O
,!,PUNCT,O
,lol,INTJ,O
Sentence: 539,that,DET,O
,moment,NOUN,O
,when,ADV,O
,someone,PRON,O
,tell,VERB,O
,you,PRON,O
,that,SCONJ,O
,you,PRON,O
,and,CCONJ,O
,him,PRON,O
,would,AUX,O
,look,VERB,O
,good,ADJ,O
,together,ADV,O
,.,PUNCT,O
,♥,SYM,O
Sentence: 540,that,DET,O
,thing,NOUN,O
,cause,VERB,O
,abt,ADV,O
,$,SYM,O
,NUMBER,NUM,O
,from,ADP,O
,the,DET,O
,mall,NOUN,O
,i,PRON,O
,wonder,VERB,O
,would,AUX,O
,my,PRON,O
,warranty,NOUN,O
,help,VERB,O
Sentence: 541,the,DET,O
,modern,ADJ,O
,vacation,NOUN,O
,:,PUNCT,O
,with,ADP,O
,ex,PROPN,O
,’s,PART,O
,and,CCONJ,O
,new,ADJ,O
,partner,NOUN,O
,URL,X,O
Sentence: 542,the,DET,ORG
,onion,NOUN,ORG
,weigh,VERB,O
,in,ADP,O
,on,ADP,O
,the,DET,O
,wisconsin,PROPN,LOC
,senate,PROPN,ORG
,race,NOUN,O
,URL,X,O
,via,ADP,O
,@USER,PROPN,O
Sentence: 543,the,DET,O
,weather,NOUN,O
,outside,ADJ,O
,do,AUX,O
,n't,PART,O
,look,VERB,O
,too,ADV,O
,appealing,ADJ,O
,.,PUNCT,O
Sentence: 544,these,DET,O
,ref,NOUN,O
,be,AUX,O
,be,AUX,O
,pay,VERB,O
,off,ADP,O
,by,ADP,O
,the,DET,O
,canucks,PROPN,ORG
,.,PUNCT,O
Sentence: 545,things,NOUN,O
,that,PRON,O
,should,AUX,O
,be,AUX,O
,illegal,ADJ,O
,:,PUNCT,O
,wear,VERB,O
,ed,PROPN,ORG
,hardy,PROPN,ORG
,to,ADP,O
,the,DET,O
,apple,PROPN,ORG
,store,NOUN,O
,.,PUNCT,O
,#gtfo,X,O
